,BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR
55,TQBR,2018-10-26,МосБиржа,MOEX,45193,1442690465.1,87.07,83.13,87.19,83.5,84.65,83.5,17043870,84.65,84.65,83.5,1442690465.1,1442690465.1,1442690465.1,,3,SUR,-4.32
56,TQBR,2018-10-25,МосБиржа,MOEX,16072,532584854.3,87.01,86.5,87.9,87.27,87.06,87.27,6117280,87.06,87.06,87.27,532584854.3,532584854.3,532584854.3,,3,SUR,-0.55
57,TQBR,2018-10-24,МосБиржа,MOEX,32698,1003277340.1,88.98,87.06,89.3,87.75,87.76,87.75,11418830,87.86,87.86,87.75,1003277340.1,1003277340.1,1003277340.1,,3,SUR,-0.8
58,TQBR,2018-10-23,МосБиржа,MOEX,32136,1040679834.7,88.78,87.96,89.7,88.46,88.73,88.46,11728930,88.73,88.73,88.46,1040679834.7,1040679834.7,1040679834.7,,3,SUR,-0.38
59,TQBR,2018-10-22,МосБиржа,MOEX,36015,1382052485.9,90.6,88.19,90.89,88.8,89.0,88.8,15528640,89.0,89.0,88.8,1382052485.9,1382052485.9,1382052485.9,,3,SUR,-1.97
60,TQBR,2018-10-19,МосБиржа,MOEX,15811,686567396.1,92.4,90.5,92.47,90.58,91.05,90.58,7540530,91.05,91.05,90.58,686567396.1,686567396.1,686567396.1,,3,SUR,-2.11
61,TQBR,2018-10-18,МосБиржа,MOEX,34101,1306457520.9,91.47,90.05,92.53,92.53,91.02,92.53,14353580,91.02,91.02,92.53,1306457520.9,1306457520.9,1306457520.9,,3,SUR,1.13
62,TQBR,2018-10-17,МосБиржа,MOEX,13669,475648106.6,91.8,91.45,92.19,91.5,91.83,91.5,5180090,91.82,91.82,91.5,475648106.6,475648106.6,475648106.6,,3,SUR,0.0
63,TQBR,2018-10-16,МосБиржа,MOEX,31044,771109001.3,93.0,91.34,93.05,91.5,91.73,91.5,8406230,91.73,91.73,91.5,771109001.3,771109001.3,771109001.3,,3,SUR,-1.33
64,TQBR,2018-10-15,МосБиржа,MOEX,9514,267523314.8,93.39,92.66,93.75,92.73,93.07,92.73,2874410,93.07,93.07,92.73,267523314.8,267523314.8,267523314.8,,3,SUR,-0.77
65,TQBR,2018-10-12,МосБиржа,MOEX,13163,426166903.8,92.77,92.4,93.51,93.45,92.96,93.45,4584410,92.96,92.96,93.45,426166903.8,426166903.8,426166903.8,,3,SUR,1.11
66,TQBR,2018-10-11,МосБиржа,MOEX,19297,645845251.5,91.75,91.71,92.9,92.42,92.17,92.42,7007380,92.17,92.17,92.42,645845251.5,645845251.5,645845251.5,,3,SUR,-0.65
67,TQBR,2018-10-10,МосБиржа,MOEX,14455,449908860.7,93.56,92.15,93.8,93.02,93.07,93.02,4834180,93.07,93.07,93.02,449908860.7,449908860.7,449908860.7,,3,SUR,-0.58
68,TQBR,2018-10-09,МосБиржа,MOEX,20388,786376351.1,95.7,93.55,96.11,93.56,94.34,93.56,8334540,94.35,94.35,93.56,786376351.1,786376351.1,786376351.1,,3,SUR,-1.85
69,TQBR,2018-10-08,МосБиржа,MOEX,16381,523537126.8,96.48,94.84,96.71,95.32,95.32,95.32,5492180,95.32,95.32,95.32,523537126.8,523537126.8,523537126.8,,3,SUR,-0.73
70,TQBR,2018-10-05,МосБиржа,MOEX,16854,623332535.0,96.7,95.35,96.95,96.02,95.97,96.02,6494760,95.97,95.97,96.02,623332535.0,623332535.0,623332535.0,,3,SUR,-0.63
71,TQBR,2018-10-04,МосБиржа,MOEX,14649,625178806.5,97.55,96.6,97.72,96.63,97.0,96.63,6445280,97.0,97.0,96.63,625178806.5,625178806.5,625178806.5,,3,SUR,-0.61
72,TQBR,2018-10-03,МосБиржа,MOEX,19583,891879311.0,96.5,96.23,97.52,97.22,97.04,97.22,9191030,97.04,97.04,97.22,891879311.0,891879311.0,891879311.0,,3,SUR,0.8
73,TQBR,2018-10-02,МосБиржа,MOEX,12891,346133235.0,97.13,96.37,97.6,96.45,96.94,96.45,3570570,96.94,96.94,96.45,346133235.0,346133235.0,346133235.0,,3,SUR,-0.64
74,TQBR,2018-10-01,МосБиржа,MOEX,25326,721124418.2,97.77,96.29,98.1,97.07,97.04,97.07,7431330,97.04,97.04,97.07,721124418.2,721124418.2,721124418.2,,3,SUR,-0.13
75,TQBR,2018-09-28,МосБиржа,MOEX,55374,2304578607.4,100.1,96.25,101.0,97.2,97.5,97.2,23637260,97.5,97.5,97.2,2304578607.4,2304578607.4,2304578607.4,,3,SUR,-5.62
76,TQBR,2018-09-27,МосБиржа,MOEX,22382,1024325202.8,101.39,100.76,103.0,102.99,102.43,102.99,10000460,102.43,102.43,102.99,1024325202.8,1024325202.8,1024325202.8,,3,SUR,2.1
77,TQBR,2018-09-26,МосБиржа,MOEX,15056,494541237.5,100.25,99.41,101.38,100.87,100.49,100.87,4921180,100.49,100.49,100.87,494541237.5,494541237.5,494541237.5,,3,SUR,0.48
78,TQBR,2018-09-25,МосБиржа,MOEX,9817,380341353.2,101.19,99.84,101.4,100.39,100.35,100.39,3790160,100.35,100.35,100.39,380341353.2,380341353.2,380341353.2,,3,SUR,-0.6
79,TQBR,2018-09-24,МосБиржа,MOEX,16592,533878745.0,100.79,100.15,101.38,101.0,100.79,101.0,5296520,100.8,100.8,101.0,533878745.0,533878745.0,533878745.0,,3,SUR,0.05
80,TQBR,2018-09-21,МосБиржа,MOEX,20433,1039710422.2,100.79,99.21,101.2,100.95,100.31,100.95,10364510,100.31,100.31,100.95,1039710422.2,1039710422.2,1039710422.2,,3,SUR,0.17
81,TQBR,2018-09-20,МосБиржа,MOEX,25414,1362777587.7,99.51,99.3,100.79,100.78,100.33,100.78,13583230,100.33,100.33,100.78,1362777587.7,1362777587.7,1362777587.7,,3,SUR,1.29
82,TQBR,2018-09-19,МосБиржа,MOEX,23006,691221213.5,99.7,99.15,99.85,99.5,99.46,99.5,6949700,99.46,99.46,99.5,691221213.5,691221213.5,691221213.5,,3,SUR,0.0
83,TQBR,2018-09-18,МосБиржа,MOEX,22534,928175960.6,98.45,98.3,99.87,99.5,99.15,99.5,9359000,99.17,99.17,99.5,928175960.6,928175960.6,928175960.6,,3,SUR,1.2
84,TQBR,2018-09-17,МосБиржа,MOEX,16720,641095521.7,97.33,97.0,98.96,98.32,98.31,98.32,6522140,98.3,98.3,98.32,641095521.7,641095521.7,641095521.7,,3,SUR,1.36
85,TQBR,2018-09-14,МосБиржа,MOEX,9438,335954440.6,98.0,96.64,98.05,97.0,97.18,97.0,3456750,97.19,97.19,97.0,335954440.6,335954440.6,335954440.6,,3,SUR,-0.79
86,TQBR,2018-09-13,МосБиржа,MOEX,15644,624120754.0,96.82,96.11,98.51,97.77,97.7,97.77,6388330,97.7,97.7,97.77,624120754.0,624120754.0,624120754.0,,3,SUR,0.85
87,TQBR,2018-09-12,МосБиржа,MOEX,14266,522960322.1,95.28,94.51,96.95,96.95,95.93,96.95,5451300,95.93,95.93,96.95,522960322.1,522960322.1,522960322.1,,3,SUR,1.81
88,TQBR,2018-09-11,МосБиржа,MOEX,14196,685789463.0,95.25,94.73,95.77,95.23,95.16,95.23,7206390,95.16,95.16,95.23,685789463.0,685789463.0,685789463.0,,3,SUR,0.03
89,TQBR,2018-09-10,МосБиржа,MOEX,22234,559723077.1,95.03,94.51,95.47,95.2,94.84,95.2,5901030,94.85,94.85,95.2,559723077.1,559723077.1,559723077.1,,3,SUR,0.21
0,TQBR,2018-09-10,МосБиржа,MOEX,22234,559723077.1,95.03,94.51,95.47,95.2,94.84,95.2,5901030,94.85,94.85,95.2,559723077.1,559723077.1,559723077.1,,3,SUR,0.21
1,TQBR,2018-09-07,МосБиржа,MOEX,19111,827247121.6,95.6,94.13,96.41,95.0,94.91,95.0,8714670,94.93,94.93,95.0,827247121.6,827247121.6,827247121.6,,3,SUR,-0.64
2,TQBR,2018-09-06,МосБиржа,MOEX,17794,681617520.2,96.5,95.5,96.76,95.61,96.23,95.61,7083500,96.23,96.23,95.61,681617520.2,681617520.2,681617520.2,,3,SUR,-0.41
3,TQBR,2018-09-05,МосБиржа,MOEX,10859,552812012.9,97.5,96.0,97.98,96.0,96.74,96.0,5714350,96.74,96.74,96.0,552812012.9,552812012.9,552812012.9,,3,SUR,-1.85
4,TQBR,2018-09-04,МосБиржа,MOEX,11555,447253440.1,98.45,97.41,98.88,97.81,98.01,97.81,4563200,98.01,98.01,97.81,447253440.1,447253440.1,447253440.1,,3,SUR,-0.65
5,TQBR,2018-09-03,МосБиржа,MOEX,11030,370651344.2,97.9,97.35,98.76,98.45,98.18,98.45,3775060,98.18,98.18,98.45,370651344.2,370651344.2,370651344.2,,3,SUR,0.42
6,TQBR,2018-08-31,МосБиржа,MOEX,14221,635152246.1,95.89,95.25,98.04,98.04,96.85,98.04,6557970,96.85,96.85,98.04,635152246.1,635152246.1,635152246.1,,3,SUR,2.34
7,TQBR,2018-08-30,МосБиржа,MOEX,17252,696597885.4,96.28,95.7,97.37,95.8,96.36,95.8,7229190,96.36,96.36,95.8,696597885.4,696597885.4,696597885.4,,3,SUR,0.16
8,TQBR,2018-08-29,МосБиржа,MOEX,36665,1286657648.4,97.5,95.07,97.67,95.65,95.87,95.65,13420760,95.87,95.87,95.65,1286657648.4,1286657648.4,1286657648.4,,3,SUR,-1.73
9,TQBR,2018-08-28,МосБиржа,MOEX,15459,598885120.6,98.5,97.21,98.89,97.33,97.99,97.33,6111880,97.99,97.99,97.33,598885120.6,598885120.6,598885120.6,,3,SUR,-0.99
10,TQBR,2018-08-27,МосБиржа,MOEX,15928,519397222.7,98.98,97.41,99.28,98.3,98.1,98.3,5294540,98.1,98.1,98.3,519397222.7,519397222.7,519397222.7,,3,SUR,-0.33
11,TQBR,2018-08-24,МосБиржа,MOEX,20780,838637422.1,99.72,97.72,100.36,98.63,98.73,98.63,8494600,98.73,98.73,98.63,838637422.1,838637422.1,838637422.1,,3,SUR,-1.09
12,TQBR,2018-08-23,МосБиржа,MOEX,8480,361714533.0,100.3,99.72,100.64,99.72,100.07,99.72,3614430,100.08,100.08,99.72,361714533.0,361714533.0,361714533.0,,3,SUR,-0.43
13,TQBR,2018-08-22,МосБиржа,MOEX,13179,516197125.6,100.25,99.71,100.72,100.15,100.22,100.15,5150860,100.22,100.22,100.15,516197125.6,516197125.6,516197125.6,,3,SUR,0.15
14,TQBR,2018-08-21,МосБиржа,MOEX,12525,446828300.8,100.96,99.9,101.1,100.0,100.19,100.0,4460340,100.18,100.18,100.0,446828300.8,446828300.8,446828300.8,,3,SUR,-0.91
15,TQBR,2018-08-20,МосБиржа,MOEX,6997,350895558.2,100.49,100.29,101.25,100.92,100.71,100.92,3484350,100.71,100.71,100.92,350895558.2,350895558.2,350895558.2,,3,SUR,0.89
16,TQBR,2018-08-17,МосБиржа,MOEX,12803,483597822.6,100.2,99.51,100.9,100.03,100.0,100.03,4835920,100.0,100.0,100.03,483597822.6,483597822.6,483597822.6,,3,SUR,-0.04
17,TQBR,2018-08-16,МосБиржа,MOEX,8897,360780729.8,100.74,100.05,100.78,100.07,100.3,100.07,3597110,100.3,100.3,100.07,360780729.8,360780729.8,360780729.8,,3,SUR,-0.29
18,TQBR,2018-08-15,МосБиржа,MOEX,15928,491118324.7,102.36,100.14,102.74,100.36,101.18,100.36,4853740,101.18,101.18,100.36,491118324.7,491118324.7,491118324.7,,3,SUR,-1.96
19,TQBR,2018-08-14,МосБиржа,MOEX,18681,651974144.4,100.5,100.3,102.37,102.37,101.16,102.37,6445190,101.16,101.16,102.37,651974144.4,651974144.4,651974144.4,,3,SUR,2.28
20,TQBR,2018-08-13,МосБиржа,MOEX,17424,559558562.3,100.57,99.72,100.99,100.09,100.27,100.09,5580130,100.28,100.28,100.09,559558562.3,559558562.3,559558562.3,,3,SUR,-1.14
21,TQBR,2018-08-10,МосБиржа,MOEX,18941,804186083.8,102.0,100.8,103.0,101.24,101.91,101.24,7891150,101.91,101.91,101.24,804186083.8,804186083.8,804186083.8,,3,SUR,-0.75
22,TQBR,2018-08-09,МосБиржа,MOEX,29530,1268416467.0,100.0,97.8,102.19,102.0,100.44,102.0,12626220,100.46,100.46,102.0,1268416467.0,1268416467.0,1268416467.0,,3,SUR,1.49
23,TQBR,2018-08-08,МосБиржа,MOEX,16707,717011208.9,100.65,99.88,101.45,100.5,100.67,100.5,7122080,100.67,100.67,100.5,717011208.9,717011208.9,717011208.9,,3,SUR,-0.42
24,TQBR,2018-08-07,МосБиржа,MOEX,17334,469822365.1,101.8,100.58,102.01,100.92,101.28,100.92,4638730,101.28,101.28,100.92,469822365.1,469822365.1,469822365.1,,3,SUR,-0.57
25,TQBR,2018-08-06,МосБиржа,MOEX,21811,554446734.0,101.8,100.71,102.09,101.5,101.42,101.5,5466840,101.42,101.42,101.5,554446734.0,554446734.0,554446734.0,,3,SUR,-0.55
26,TQBR,2018-08-03,МосБиржа,MOEX,23113,1112578938.6,100.55,99.8,102.6,102.06,100.98,102.06,11017760,100.98,100.98,102.06,1112578938.6,1112578938.6,1112578938.6,,3,SUR,1.63
27,TQBR,2018-08-02,МосБиржа,MOEX,21214,831499780.9,102.12,99.94,102.48,100.42,100.81,100.42,8248720,100.8,100.8,100.42,831499780.9,831499780.9,831499780.9,,3,SUR,-2.03
28,TQBR,2018-08-01,МосБиржа,MOEX,15838,687382080.3,102.99,102.22,103.38,102.5,102.89,102.5,6680490,102.89,102.89,102.5,687382080.3,687382080.3,687382080.3,,3,SUR,-0.49
29,TQBR,2018-07-31,МосБиржа,MOEX,21848,759139901.4,103.58,102.1,103.58,103.0,102.81,103.0,7384650,102.8,102.8,103.0,759139901.4,759139901.4,759139901.4,,3,SUR,-0.69
30,TQBR,2018-07-30,МосБиржа,MOEX,20533,810347133.9,101.81,101.11,103.75,103.72,103.04,103.72,7864760,103.04,103.04,103.72,810347133.9,810347133.9,810347133.9,,3,SUR,1.89
31,TQBR,2018-07-27,МосБиржа,MOEX,13125,589402927.7,101.13,100.65,102.33,101.8,101.43,101.8,5810840,101.43,101.43,101.8,589402927.7,589402927.7,589402927.7,,3,SUR,0.89
32,TQBR,2018-07-26,МосБиржа,MOEX,14045,485671910.4,101.7,100.63,101.89,100.9,101.14,100.9,4801770,101.14,101.14,100.9,485671910.4,485671910.4,485671910.4,,3,SUR,-0.39
33,TQBR,2018-07-25,МосБиржа,MOEX,28429,1143375505.2,102.69,100.96,103.16,101.3,101.57,101.3,11256500,101.57,101.57,101.3,1143375505.2,1143375505.2,1143375505.2,,3,SUR,-1.75
34,TQBR,2018-07-24,МосБиржа,MOEX,13872,443347737.8,104.5,103.1,104.71,103.1,103.71,103.1,4275030,103.71,103.71,103.1,443347737.8,443347737.8,443347737.8,,3,SUR,-0.87
35,TQBR,2018-07-23,МосБиржа,MOEX,16049,552704479.9,104.01,103.67,105.41,104.01,104.4,104.01,5293290,104.42,104.42,104.01,552704479.9,552704479.9,552704479.9,,3,SUR,0.25
36,TQBR,2018-07-20,МосБиржа,MOEX,23551,769820384.0,105.24,102.51,105.28,103.75,103.97,103.75,7404220,103.97,103.97,103.75,769820384.0,769820384.0,769820384.0,,3,SUR,-1.02
37,TQBR,2018-07-19,МосБиржа,MOEX,13713,588447300.2,105.49,104.82,106.0,104.82,105.24,104.82,5591200,105.25,105.25,104.82,588447300.2,588447300.2,588447300.2,,3,SUR,-0.52
38,TQBR,2018-07-18,МосБиржа,MOEX,12198,463717803.7,106.0,104.88,106.21,105.37,105.31,105.37,4403480,105.31,105.31,105.37,463717803.7,463717803.7,463717803.7,,3,SUR,-0.31
39,TQBR,2018-07-17,МосБиржа,MOEX,19834,708287542.1,106.15,104.82,106.15,105.7,105.49,105.7,6714420,105.49,105.49,105.7,708287542.1,708287542.1,708287542.1,,3,SUR,-0.47
40,TQBR,2018-07-16,МосБиржа,MOEX,20124,700097128.7,106.7,105.12,107.4,106.2,106.37,106.2,6581630,106.37,106.37,106.2,700097128.7,700097128.7,700097128.7,,3,SUR,-0.2
41,TQBR,2018-07-13,МосБиржа,MOEX,15669,607176883.2,107.0,106.35,107.5,106.41,106.81,106.41,5684800,106.81,106.81,106.41,607176883.2,607176883.2,607176883.2,,3,SUR,-0.08
42,TQBR,2018-07-12,МосБиржа,MOEX,35993,817700710.6,108.81,106.2,109.03,106.5,107.11,106.5,7634430,107.11,107.11,106.5,817700710.6,817700710.6,817700710.6,,3,SUR,-2.29
43,TQBR,2018-07-11,МосБиржа,MOEX,20336,530681870.8,109.2,107.55,109.7,109.0,108.69,109.0,4882450,108.69,108.69,109.0,530681870.8,530681870.8,530681870.8,,3,SUR,-0.46
44,TQBR,2018-07-10,МосБиржа,MOEX,20012,440007326.9,109.9,109.1,110.2,109.5,109.77,109.5,4008470,109.77,109.77,109.5,440007326.9,440007326.9,440007326.9,,3,SUR,-0.36
45,TQBR,2018-07-09,МосБиржа,MOEX,31642,1150599619.7,108.11,108.11,110.5,109.9,109.65,109.9,10493300,109.65,109.65,109.9,1150599619.7,1150599619.7,1150599619.7,,3,SUR,1.76
46,TQBR,2018-07-06,МосБиржа,MOEX,21986,814381215.4,106.36,105.8,108.5,108.0,107.0,108.0,7613270,106.97,106.97,108.0,814381215.4,814381215.4,814381215.4,,3,SUR,1.5
47,TQBR,2018-07-05,МосБиржа,MOEX,24177,655367996.3,106.15,105.65,107.0,106.4,106.45,106.4,6156570,106.45,106.45,106.4,655367996.3,655367996.3,655367996.3,,3,SUR,0.27
48,TQBR,2018-07-04,МосБиржа,MOEX,23250,834667283.2,108.28,106.0,108.28,106.11,106.89,106.11,7808910,106.89,106.89,106.11,834667283.2,834667283.2,834667283.2,,3,SUR,-1.66
49,TQBR,2018-07-03,МосБиржа,MOEX,15044,479759698.0,108.43,107.76,109.08,107.9,108.41,107.9,4425250,108.41,108.41,107.9,479759698.0,479759698.0,479759698.0,,3,SUR,0.04
50,TQBR,2018-07-02,МосБиржа,MOEX,25505,923115257.8,109.0,107.33,110.06,107.86,108.63,107.86,8497800,108.63,108.63,107.86,923115257.8,923115257.8,923115257.8,,3,SUR,-0.66
51,TQBR,2018-06-29,МосБиржа,MOEX,15113,696389890.2,110.1,108.58,110.76,108.58,109.75,108.58,6348800,109.69,109.69,108.58,696389890.2,696389890.2,696389890.2,,3,SUR,-0.95
52,TQBR,2018-06-28,МосБиржа,MOEX,16717,498888589.7,110.5,109.17,111.74,109.62,110.41,109.62,4518560,110.41,110.41,109.62,498888589.7,498888589.7,498888589.7,,3,SUR,-0.69
53,TQBR,2018-06-27,МосБиржа,MOEX,17198,640169651.0,111.0,109.52,111.91,110.38,110.87,110.38,5774840,110.85,110.85,110.38,640169651.0,640169651.0,640169651.0,,3,SUR,-0.15
54,TQBR,2018-06-26,МосБиржа,MOEX,9558,328220951.0,111.88,110.21,112.49,110.55,111.03,110.55,2956210,111.03,111.03,110.55,328220951.0,328220951.0,328220951.0,,3,SUR,-0.98
55,TQBR,2018-06-25,МосБиржа,MOEX,19811,580891529.1,112.3,111.29,113.3,111.64,112.5,111.64,5163770,112.49,112.49,111.64,580891529.1,580891529.1,580891529.1,,3,SUR,0.04
56,TQBR,2018-06-22,МосБиржа,MOEX,23932,960247991.5,110.49,109.02,112.26,111.6,111.38,111.6,8620390,111.39,111.39,111.6,960247991.5,960247991.5,960247991.5,,3,SUR,1.57
57,TQBR,2018-06-21,МосБиржа,MOEX,17830,538326817.4,110.5,108.69,111.0,109.87,109.78,109.87,4903710,109.78,109.78,109.87,538326817.4,538326817.4,538326817.4,,3,SUR,-0.43
58,TQBR,2018-06-20,МосБиржа,MOEX,25225,646243288.0,108.4,108.03,110.95,110.35,109.92,110.35,5879120,109.92,109.92,110.35,646243288.0,646243288.0,646243288.0,,3,SUR,2.03
59,TQBR,2018-06-19,МосБиржа,MOEX,27762,930235883.2,109.98,106.2,110.1,108.15,107.64,108.15,8642820,107.63,107.63,108.15,930235883.2,930235883.2,930235883.2,,3,SUR,-2.13
60,TQBR,2018-06-18,МосБиржа,MOEX,24264,719800449.7,110.51,109.92,111.38,110.5,110.6,110.5,6508320,110.6,110.6,110.5,719800449.7,719800449.7,719800449.7,,3,SUR,-0.61
61,TQBR,2018-06-15,МосБиржа,MOEX,22163,650243106.2,111.69,110.05,111.85,111.18,111.03,111.18,5856760,111.02,111.02,111.18,650243106.2,650243106.2,650243106.2,,3,SUR,-0.22
62,TQBR,2018-06-14,МосБиржа,MOEX,24459,851196482.8,109.19,108.78,111.45,111.43,110.34,111.43,7710890,110.39,110.39,111.43,851196482.8,851196482.8,851196482.8,,3,SUR,2.04
63,TQBR,2018-06-13,МосБиржа,MOEX,25038,672569892.0,107.9,107.69,109.54,109.2,108.53,109.2,6197280,108.53,108.53,109.2,672569892.0,672569892.0,672569892.0,,3,SUR,1.41
64,TQBR,2018-06-11,МосБиржа,MOEX,24124,606949647.0,108.86,105.84,109.16,107.68,106.99,107.68,5672960,106.99,106.99,107.68,606949647.0,606949647.0,606949647.0,,3,SUR,-0.91
65,TQBR,2018-06-09,МосБиржа,MOEX,4498,116579878.2,108.25,108.01,108.99,108.67,108.67,108.67,1072740,108.67,108.67,108.67,116579878.2,116579878.2,116579878.2,,3,SUR,0.9
66,TQBR,2018-06-08,МосБиржа,MOEX,34832,1157672472.9,111.0,107.58,111.0,107.7,108.85,107.7,10635480,108.85,108.85,107.7,1157672472.9,1157672472.9,1157672472.9,,3,SUR,-2.62
67,TQBR,2018-06-07,МосБиржа,MOEX,27319,971117036.9,113.1,110.6,113.63,110.6,111.58,110.6,8703120,111.58,111.58,110.6,971117036.9,971117036.9,971117036.9,,3,SUR,-1.86
68,TQBR,2018-06-06,МосБиржа,MOEX,20795,481981221.3,114.31,112.31,114.5,112.7,113.01,112.7,4264940,113.01,113.01,112.7,481981221.3,481981221.3,481981221.3,,3,SUR,-1.39
69,TQBR,2018-06-05,МосБиржа,MOEX,17954,532639491.6,115.6,113.32,115.88,114.29,114.26,114.29,4661570,114.26,114.26,114.29,532639491.6,532639491.6,532639491.6,,3,SUR,-1.0
70,TQBR,2018-06-04,МосБиржа,MOEX,36971,508706943.7,114.95,114.13,115.6,115.45,115.13,115.45,4418400,115.13,115.13,115.45,508706943.7,508706943.7,508706943.7,,3,SUR,1.01
71,TQBR,2018-06-01,МосБиржа,MOEX,21187,704974334.7,112.4,112.4,114.55,114.3,113.97,114.3,6185660,113.97,113.97,114.3,704974334.7,704974334.7,704974334.7,,3,SUR,1.52
72,TQBR,2018-05-31,МосБиржа,MOEX,17136,1451731409.1,112.49,111.6,112.8,112.59,112.39,112.59,12916740,112.39,112.39,112.59,1451731409.1,1451731409.1,1451731409.1,,3,SUR,0.69
73,TQBR,2018-05-30,МосБиржа,MOEX,29611,579479394.4,112.4,111.71,113.68,111.82,112.51,111.82,5150560,112.51,112.51,111.82,579479394.4,579479394.4,579479394.4,,3,SUR,-0.52
74,TQBR,2018-05-29,МосБиржа,MOEX,24587,620001629.6,114.27,111.47,114.78,112.4,112.75,112.4,5498260,112.76,112.76,112.4,620001629.6,620001629.6,620001629.6,,3,SUR,-1.3
75,TQBR,2018-05-28,МосБиржа,MOEX,14737,322752888.4,114.6,113.12,115.76,113.88,114.21,113.88,2825830,114.22,114.22,113.88,322752888.4,322752888.4,322752888.4,,3,SUR,-0.8
76,TQBR,2018-05-25,МосБиржа,MOEX,18748,550522304.0,113.7,113.7,115.4,114.8,114.78,114.8,4796250,114.78,114.78,114.8,550522304.0,550522304.0,550522304.0,,3,SUR,1.01
77,TQBR,2018-05-24,МосБиржа,MOEX,18602,626088853.7,114.01,113.15,114.96,113.65,114.05,113.65,5489870,114.04,114.04,113.65,626088853.7,626088853.7,626088853.7,,3,SUR,0.05
78,TQBR,2018-05-23,МосБиржа,MOEX,18196,499216428.4,114.84,113.59,116.94,113.59,114.41,113.59,4363210,114.41,114.41,113.59,499216428.4,499216428.4,499216428.4,,3,SUR,-1.27
79,TQBR,2018-05-22,МосБиржа,MOEX,17957,582730044.8,116.02,114.96,116.7,115.05,115.6,115.05,5040560,115.61,115.61,115.05,582730044.8,582730044.8,582730044.8,,3,SUR,-0.78
80,TQBR,2018-05-21,МосБиржа,MOEX,24277,585492275.9,117.0,115.9,117.79,115.95,116.95,115.95,5006380,116.95,116.95,115.95,585492275.9,585492275.9,585492275.9,,3,SUR,-1.03
81,TQBR,2018-05-18,МосБиржа,MOEX,18801,734000659.3,116.21,114.84,117.8,117.16,116.66,117.16,6291600,116.66,116.66,117.16,734000659.3,734000659.3,734000659.3,,3,SUR,1.0
82,TQBR,2018-05-17,МосБиржа,MOEX,22716,567928938.7,118.27,116.0,118.28,116.0,116.9,116.0,4858330,116.9,116.9,116.0,567928938.7,567928938.7,567928938.7,,3,SUR,-1.47
83,TQBR,2018-05-16,МосБиржа,MOEX,23797,1284353426.0,115.17,114.52,119.19,117.73,117.66,117.73,10921030,117.6,117.6,117.73,1284353426.0,1284353426.0,1284353426.0,,3,SUR,2.02
84,TQBR,2018-05-15,МосБиржа,MOEX,33002,1610524556.0,119.15,114.35,119.15,115.4,115.87,115.4,13898210,115.88,115.88,115.4,1610524556.0,1610524556.0,1610524556.0,,3,SUR,-3.15
85,TQBR,2018-05-14,МосБиржа,MOEX,23117,1127745110.1,118.02,117.81,119.31,119.15,118.62,119.15,9505950,118.64,118.64,119.15,1127745110.1,1127745110.1,1127745110.1,,3,SUR,-3.18
86,TQBR,2018-05-11,МосБиржа,MOEX,27121,1176199429.4,120.01,120.01,123.06,123.06,121.94,123.06,9645600,121.94,121.94,123.06,1176199429.4,1176199429.4,1176199429.4,,3,SUR,2.55
87,TQBR,2018-05-10,МосБиржа,MOEX,30312,1161688693.8,119.37,118.25,120.36,120.0,119.5,120.0,9721600,119.5,119.5,120.0,1161688693.8,1161688693.8,1161688693.8,,3,SUR,1.25
88,TQBR,2018-05-08,МосБиржа,MOEX,26475,739479900.1,119.62,118.36,119.97,118.52,118.96,118.52,6215820,118.97,118.97,118.52,739479900.1,739479900.1,739479900.1,,3,SUR,-1.23
89,TQBR,2018-05-07,МосБиржа,MOEX,16137,493058891.6,121.2,119.64,121.39,119.99,120.41,119.99,4094390,120.42,120.42,119.99,493058891.6,493058891.6,493058891.6,,3,SUR,-0.45
90,TQBR,2018-05-04,МосБиржа,MOEX,27328,835827724.6,120.94,120.07,121.77,120.53,120.67,120.53,6926370,120.67,120.67,120.53,835827724.6,835827724.6,835827724.6,,3,SUR,-0.37
0,TQBR,2018-05-04,МосБиржа,MOEX,27328,835827724.6,120.94,120.07,121.77,120.53,120.67,120.53,6926370,120.67,120.67,120.53,835827724.6,835827724.6,835827724.6,,3,SUR,-0.37
1,TQBR,2018-05-03,МосБиржа,MOEX,26615,863745226.1,119.95,118.88,121.15,120.98,120.35,120.98,7165330,120.55,120.55,120.98,863745226.1,863745226.1,863745226.1,,3,SUR,1.08
2,TQBR,2018-05-02,МосБиржа,MOEX,14247,673302170.0,120.27,118.7,121.48,119.69,119.69,119.69,5625180,119.69,119.69,119.69,673302170.0,673302170.0,673302170.0,,3,SUR,-0.88
3,TQBR,2018-04-30,МосБиржа,MOEX,25417,736978562.0,119.69,113.5,121.9,120.75,120.25,120.75,6128850,120.25,120.25,120.75,736978562.0,736978562.0,736978562.0,,3,SUR,0.9
4,TQBR,2018-04-28,МосБиржа,MOEX,8628,197737480.1,120.45,119.08,120.45,119.67,119.62,119.67,1653010,119.62,119.62,119.67,197737480.1,197737480.1,197737480.1,,3,SUR,-0.32
